Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
Mirazur,"30 avenue Aristide-Briand, Menton, 06500, France","Menton, France","€€€€",Creative,7.5280514,43.7859304,+33492418686,https://guide.michelin.com/en/provence-alpes-cote-dazur/menton/restaurant/mirazur,https://www.mirazur.fr/,"3 Stars",1,"Air conditioning,Car park,Garden or park,Great view,Interesting wine list,Restaurant offering vegetarian menus,Wheelchair access","Argentine chef Mauro Colagreco has taken up residence on the Italian border, between the mountains and the sea, in a restaurant boasting mesmerising views of the Mediterranean. His culinary creations now reflect the lunar calendar, with ingredients being gathered and dishes being concocted in accordance with the phases of the moon – an ancient practice revived by followers of biodynamic agriculture. He harvests his plants at peak ripeness to create daily alternating set menus based on realms of nature such as ""flowers"", ""fruit"", ""leaves"" and ""roots"". This exacting philosophy allows the chef to get the very best from his vast vegetable gardens, as well as from his hand-picked supply of fish, shellfish and meat. Delivered by a talented kitchen team, his cuisine is in no danger of falling into routine. As technically flawless as the dishes may be, they remain thoroughly accessible, prioritising flavours that are combined in perfect harmony."
"Les Prés d'Eugénie - Michel Guérard","Place de l'Impératrice, Eugénie-les-Bains, 40320, France","Eugénie-les-Bains, France","€€€€","Classic Cuisine",-0.3797229,43.696604,+33558050607,https://guide.michelin.com/en/nouvelle-aquitaine/eugnie-les-bains/restaurant/les-pres-d-eugenie-michel-guerard,https://lespresdeugenie.com/,"3 Stars",0,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace","Some chefs owe their reputation as much to their cuisine as to their human qualities: Michel Guérard, who died in August 2024, was one of them. Considered one of the founding fathers of ""la nouvelle cuisine"", admired by his peers the world over, he always put the same passion and dedication into his work, leaving his kitchen teams and family an incomparable gastronomic heritage. At Les Prés d'Eugénie, you get the full experience: the enchanting setting of a gorgeous mansion set in the verdant grounds, a front-of-house team with laser-like attention to the smallest of details… and, above all, cooking that is exceptional in every way. The dishes reflect the DNA of Chef Guérard: a showcasing of naturalist cuisine, of course, an omnipresent lightness of touch, and the ability to marry the most diverse flavours with great precision, like a conductor guiding an orchestra. The restaurant is located in the wood-panelled apartments of the Empress, which are steeped in the history of the building."
"Auberge du Vieux Puits","5 avenue Saint-Victor, Fontjoncouse, 11360, France","Fontjoncouse, France","€€€€",Creative,2.7893292,43.0481728,+33468440737,https://guide.michelin.com/en/occitanie/fontjoncouse/restaurant/auberge-du-vieux-puits,https://www.aubergeduvieuxpuits.fr/fr/,"3 Stars",0,"Air conditioning,Car park,Interesting wine list,Wheelchair access","Gilles Goujon, sometimes nicknamed the ""innkeeper of the Corbières"", is credited with putting the tiny village of Fontjoncouse ((in the Aude département) on the map of French high-end gastronomy. His trademark? Sincerity and expertise. As his regulars know, he puts his heart and soul into every dish. With his sons Enzo (savoury dishes) and Axel (sweet) at his side, Goujon is in a league of his own when it comes to taking a back seat to the ingredients and letting them do the talking in all their simplicity – the mark of the greats. The ingredients are exceptional and he takes enormous pleasure in presenting them to diners himself; the plating is often completed tableside. If we had to mention just one dish, it would be the egg filled with black truffle and served with mushroom purée, foamy truffle emulsion, warm brioche bun and velouté – this is the superstar dish of the house, and rightly so! The rest of the meal is in the same vein, namely precise and confident, meticulous and generous, never showy: culinary excellence, pure and simple."
"Alléno Paris au Pavillon Ledoyen","8 avenue Dutuit, Paris, 75008, France","Paris, France","€€€€",Creative,2.3164993,48.8660932,+33153051000,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alleno-paris-au-pavillon-ledoyen,https://www.yannick-alleno.com,"3 Stars",0,"Air conditioning,Car park,Interesting wine list,Valet parking,Wheelchair access","This prestigious Parisian institution housed in an elegant building set in the Jardins des Champs-Élysées has huge windows looking out onto the most beautiful avenue in the world. It is the very epitome of the great French restaurant: the luxurious setting, the culture of beautifully dressed tables, the seamlessly orchestrated service – it all makes for a unique backdrop, fit to showcase gastronomy in all its glory. Chef Yannick Alléno has achieved a real tour de force by stamping his hallmark on the menu from the outset. His cuisine is dazzling and technical, and his jus and sauces (what the chef calls ""the verb of French cuisine""), enhanced by skilful extractions, deserve a special mention. This is what happens when the avant-garde puts itself at the service of the great French culinary tradition."
"Le 1947 à Cheval Blanc","Cheval Blanc, Le Jardin Alpin, Courchevel 1850, Courchevel, 73120, France","Courchevel, France","€€€€",Creative,6.6338696,45.4094877,+33479005050,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/le-1947,https://www.chevalblanc.com/fr/maison/courchevel/,"3 Stars",0,"Interesting wine list,Valet parking,Wheelchair access","Yannick Alléno has trodden a remarkable path! At one great restaurant after another, the chef from the Paris region has always been adept at channelling his passion into fulfilling his ambition. Within the Hôtel Cheval Blanc, he regales a few lucky diners (just five tables) with a striking repertoire of contemporary cuisine, in which creativity and audacity are entirely guided by the quest for flavours. The Savoie region is shown in its best light through his use of superb ingredients, each of these edible treasures being prepared with the greatest care. This chef's true passion are his sauces, which are truly unforgettable – they are the fruit of a long-term labour of love revolving around extraction and fermentation, as well as consummate technical skill: a master class in haute cuisine."
HAJIME,"1-9-11 Edobori, Nishi-ku, Osaka, 550-0002, Japan","Osaka, Japan","¥¥¥¥",Innovative,135.496084,34.688612,+81664476688,https://guide.michelin.com/en/osaka-region/osaka/restaurant/hajime,https://www.hajime-artistes.com/,"3 Stars",0,"Air conditioning,Restaurant offering vegetarian menus,Wheelchair access","An artwork resembling a planet dominates the dining room. Look closely and the ‘planet’ contains overlapping images of cuisine, which gather together to form a picture of the Earth. ‘Dialogue with the Earth’ is, indeed, the theme of this restaurant. The experience of growing up amid the beauty of nature shaped the bold world view of Hajime Yoneda. The digitised recipes and detailed cuisine attest to his experience as a system engineer. Cuisine that draws inspiration from all Creation is imbued with love and respect for nature."
Taian,"1-21-2 Shimanochi, Chuo-ku, Osaka, 542-0082, Japan","Osaka, Japan","¥¥¥",Japanese,135.507205,34.673353,+81661200790,https://guide.michelin.com/en/osaka-region/osaka/restaurant/taian,"","3 Stars",0,"Air conditioning,Counter dining","The ‘tai’ means ‘big’; the ‘an’ means ‘hut’. Hitoshi Takahata named his restaurant to denote the passion that enfolds his little shop with a big, bold spirit. In his ryotei fare, presented in a counter kappo style, he displays his depth of experience through appetiser platters with rare flavours and gracefully crafted soups. Spareribs grilled in dipping sauce and grilled conger eel plated in a whirlpool arrangement interweave the chef’s dexterity in both presentation and grilling."
Mizai,"613 Maruyamacho, Higashiyama-ku, Kyoto, 605-0071, Japan","Kyoto, Japan","¥¥¥¥",Japanese,135.782364,35.002993,+81755513310,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/mizai,https://mizai.jp/,"3 Stars",0,"Air conditioning,Cash only,Counter dining,Notable sake list","Tucked in a corner of Maruyama Park, renowned for its cherry blossoms, is Mizai. In the evenings, garden lanterns are lit. Chef Hitoshi Ishihara fusses over every detail: the ceremonial space is prepared, vessels are selected, and incense is burned. Emulating the form of the chakaiseki, service begins with a simple dish accompanied by freshly steamed rice. Sashimi assortments are lavish in portion; stews are served in bowls and plates that proclaim the season. Kogashi tea made from scorched rice, also follows the decorum of the tea ceremony. The tea ceremony spirit wafts from cups of strong matcha."
"Gion Sasaki","566-27 Komatsucho, Higashiyama-ku, Kyoto, 605-0811, Japan","Kyoto, Japan","¥¥¥¥",Japanese,135.775049,34.998881,+81755515000,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/gion-sasaki,https://gionsasaki.com/,"3 Stars",0,"Air conditioning,Counter dining,Shoes must be removed","The ‘Sasaki Theatre’ keeps on pressing forward. Taking the spotlight are the next generation of chefs, a blur of motion in the spacious kitchen that is their stage. A charcoal brazier is fixed at centre stage, in tribute to the primordial flame. To educate his young players, Hiroshi Sasaki solicits menu ideas from his apprentices. The cuisine that emerges from this exchange of ideas may well debut in future productions. The troupe works as one to depict the future of Japanese cuisine."
"Isshisoden Nakamura","136 Matsushitacho, Nakagyo-ku, Kyoto, 604-8093, Japan","Kyoto, Japan","¥¥¥¥",Japanese,135.765083,35.010397,+81752215511,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/isshisoden-nakamura,http://www.kyoryori-nakamura.com/,"3 Stars",0,"Air conditioning,Shoes must be removed","‘Isshisoden’ means ‘transmission of mysteries or secret techniques of a craft to successive generations of descendants’. Motokazu Nakamura trained his spirit at Tenryuji Temple to make himself feel worthy of being entrusted with them. From his priestly teacher the chef learned the phrase ‘Aji sunawachi kokoro nari’: delicious taste is the creation of a sincere heart. The flavours of white miso zoni and tilefish baked in sake are truths that cannot be expressed in words."
